,n_track,set_name,song_id,tempo,energy,danceability,dj,m_energy,m_danceability,m_tempo,d_energy,d_danceability,d_tempo,grupo_set,tempo_media_g,energy_media_g,danceability_media_g,d_energy_grupo,d_danceability_grupo,d_tempo_grupo
178,9,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",2qcPi2BKIrArJ0Cnb06kqC,0.4426229508196721,0.258,0.593,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.3661739130434781,-0.009634782608695658,-0.00475172249940603,1,0.40505464480874315,0.5589999999999999,0.486925,0.30099999999999993,-0.10607499999999997,-0.037568306010928976
179,10,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",23fEf1PfWtRbVSUEizPNjH,0.4371584699453552,0.492,0.793,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.13217391304347814,-0.20963478260869572,0.0007127583749109156,2,0.45992714025500914,0.6878333333333333,0.6873333333333332,0.1958333333333333,-0.1056666666666668,0.02276867030965396
180,11,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",63NVTIRhmet5Py6Qmq5Znv,0.4207650273224044,0.669,0.657,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.044826086956521904,-0.07363478260869571,0.017106200997861698,2,0.45992714025500914,0.6878333333333333,0.6873333333333332,0.018833333333333258,0.030333333333333212,0.03916211293260474
181,12,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",7J8iTj9FU0Mw8VBbGBpFIY,0.4644808743169399,0.609,0.695,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.015173913043478149,-0.11163478260869564,-0.026609645996673814,2,0.45992714025500914,0.6878333333333333,0.6873333333333332,0.07883333333333331,-0.0076666666666667105,-0.00455373406193077
182,13,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",0MUyYLTGossGLHTkHQH65W,0.4644808743169399,0.661,0.661,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.0368260869565219,-0.07763478260869572,-0.026609645996673814,2,0.45992714025500914,0.6878333333333333,0.6873333333333332,0.026833333333333265,0.02633333333333321,-0.00455373406193077
183,15,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",79GFKFraKaZAqMUdt9g1nG,0.4808743169398907,0.712,0.706,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.08782608695652183,-0.12263478260869565,-0.043003088619624597,2,0.45992714025500914,0.6878333333333333,0.6873333333333332,-0.02416666666666667,-0.01866666666666672,-0.020947176684881552
184,16,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",0oHp0oW3RhkwBuNSDFY1Jq,0.4918032786885246,0.984,0.612,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.35982608695652185,-0.028634782608695675,-0.05393205036825849,2,0.45992714025500914,0.6878333333333333,0.6873333333333332,-0.2961666666666667,0.07533333333333325,-0.031876138433515444
185,17,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",2LJYMv6q9r5iRIibxiRPi2,0.22404371584699453,0.356,0.625,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.26817391304347815,-0.041634782608695686,0.21382751247327156,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,0.28366666666666673,-0.025222222222222257,0.2282938676381299
186,18,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",72hNRsk1d6yo98UTzZjZiT,0.5027322404371585,0.707,0.663,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.08282608695652183,-0.07963478260869572,-0.06486101211689238,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,-0.06733333333333325,-0.06322222222222229,-0.050394656952034045
187,19,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",2aJDlirz6v2a4HREki98cP,0.5191256830601093,0.798,0.853,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.1738260869565219,-0.26963478260869567,-0.08125445473984322,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,-0.15833333333333333,-0.25322222222222224,-0.06678809957498488
188,21,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",5OnAqnPnW4ME8BUMW8ZRcw,0.5300546448087432,0.615,0.793,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.009173913043478144,-0.20963478260869572,-0.09218341648847711,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,0.024666666666666726,-0.1932222222222223,-0.07771706132361877
189,22,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",4Tg0ra2NwFahHXiboKtfPW,0.31693989071038253,0.787,0.274,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.1628260869565219,0.3093652173913043,0.12093133760988356,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,-0.14733333333333332,0.3257777777777777,0.1353976927747419
190,23,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",34bMRysVmX1E2nBu9YjAsh,0.4644808743169399,0.905,0.423,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.2808260869565219,0.16036521739130433,-0.026609645996673814,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,-0.2653333333333333,0.17677777777777776,-0.012143290831815479
191,24,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",06xHJ8x3p0Kaw1zYfevxSA,0.4644808743169399,0.413,0.579,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.21117391304347816,0.004365217391304355,-0.026609645996673814,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,0.22666666666666674,0.020777777777777784,-0.012143290831815479
192,25,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",7FLWpgPAF99CZvGcNBGwGU,0.4918032786885246,0.726,0.7,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,-0.10182608695652184,-0.11663478260869564,-0.05393205036825849,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,-0.08633333333333326,-0.10022222222222221,-0.03946569520340015
193,26,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio",1xvhO2IhKqdWjtUjOVRebg,0.5573770491803278,0.45,0.488,bonobo,0.6241739130434781,0.5833652173913043,0.4378712283202661,0.17417391304347812,0.09536521739130432,-0.11950582086006173,3,0.45233758348512443,0.6396666666666667,0.5997777777777777,0.1896666666666667,0.11177777777777775,-0.1050394656952034
194,2,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",1PRK1UyfwvMRKrHpQNU96p,0.16939890710382513,0.478,0.229,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.2365625,0.4996250000000002,0.31898907103825136,1,0.4553734061930783,0.6883333333333334,0.6496666666666667,0.21033333333333337,0.42066666666666674,0.2859744990892532
195,3,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",7ndbl7gYsOUt20lFk8gnSg,0.48633879781420764,0.572,0.769,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.14256250000000004,-0.04037499999999983,0.002049180327868827,1,0.4553734061930783,0.6883333333333334,0.6496666666666667,0.1163333333333334,-0.11933333333333329,-0.030965391621129323
196,4,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",200j8UVjb1m6UTyRhfIysJ,0.4972677595628415,0.845,0.802,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.13043749999999998,-0.07337499999999986,-0.008879781420765065,1,0.4553734061930783,0.6883333333333334,0.6496666666666667,-0.15666666666666662,-0.15233333333333332,-0.041894353369763215
197,5,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",3FSPaDQGQDEsL9FF2sEChz,0.4972677595628415,0.74,0.716,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.025437500000000002,0.01262500000000022,-0.008879781420765065,1,0.4553734061930783,0.6883333333333334,0.6496666666666667,-0.05166666666666664,-0.06633333333333324,-0.041894353369763215
198,7,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",0Rk9A6y89H1dJJm96FzpgQ,0.5191256830601093,0.603,0.679,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.11156250000000001,0.04962500000000014,-0.03073770491803285,1,0.4553734061930783,0.6883333333333334,0.6496666666666667,0.08533333333333337,-0.029333333333333322,-0.063752276867031
199,8,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",5BP3KAHtNGcuy8QZFpveh1,0.5628415300546448,0.892,0.703,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.17743750000000003,0.02562500000000023,-0.0744535519125683,1,0.4553734061930783,0.6883333333333334,0.6496666666666667,-0.20366666666666666,-0.05333333333333323,-0.10746812386156646
200,9,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",3CLpPAR8Cvzx9AcP5LBFlZ,0.5519125683060109,0.632,0.681,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.08256249999999998,0.04762500000000014,-0.06352459016393441,2,0.5286885245901639,0.826,0.7477500000000001,0.19399999999999995,0.06675000000000009,-0.023224043715846965
201,10,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",5gKhCEEUDdnH0CTeWLI6jh,0.5191256830601093,0.954,0.716,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.23943749999999997,0.01262500000000022,-0.03073770491803285,2,0.5286885245901639,0.826,0.7477500000000001,-0.128,0.03175000000000017,0.0095628415300546
202,12,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",5WbLyzRZtooAleEFQKwsJ4,0.5409836065573771,0.96,0.79,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.24543749999999998,-0.061374999999999846,-0.05259562841530063,2,0.5286885245901639,0.826,0.7477500000000001,-0.134,-0.0422499999999999,-0.012295081967213184
203,13,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",4Wm1dh2bpdKGkr5VfJmFdx,0.5027322404371585,0.758,0.804,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.04343750000000002,-0.07537499999999986,-0.014344262295082011,2,0.5286885245901639,0.826,0.7477500000000001,0.06799999999999995,-0.05624999999999991,0.025956284153005438
204,14,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",1yShGwv5bHUdiRIqqQAt0S,0.5300546448087432,0.706,0.795,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.008562500000000028,-0.06637499999999985,-0.04166666666666674,3,0.4945355191256831,0.6665,0.7948333333333334,-0.03949999999999998,-0.0001666666666666483,-0.03551912568306009
205,16,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",1zGGH6DQDHxQzN2ZOzuC1h,0.546448087431694,0.69,0.799,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.024562500000000043,-0.07037499999999985,-0.05806010928961758,3,0.4945355191256831,0.6665,0.7948333333333334,-0.023499999999999965,-0.004166666666666652,-0.05191256830601093
206,17,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",3cnDUZXt0mqpsHulp03aTC,0.5519125683060109,0.576,0.791,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.13856250000000003,-0.06237499999999985,-0.06352459016393441,3,0.4945355191256831,0.6665,0.7948333333333334,0.09050000000000002,0.0038333333333333552,-0.057377049180327766
207,18,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",3OhAxSt5XYjLKI6GoHzXaY,0.546448087431694,0.945,0.749,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.23043749999999996,-0.02037499999999981,-0.05806010928961758,3,0.4945355191256831,0.6665,0.7948333333333334,-0.27849999999999997,0.04583333333333339,-0.05191256830601093
208,19,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",13diedHQFCpKl5mafM0nb3,0.3005464480874317,0.359,0.755,objekt,0.7145625,0.7286250000000002,0.48838797814207646,0.3555625,-0.026374999999999815,0.18784153005464477,3,0.4945355191256831,0.6665,0.7948333333333334,0.3075,0.03983333333333339,0.19398907103825141
209,21,"2012-03 - Rob Booth, Objekt - Electronic Explorations 190",18mUOv5vbaJXoh6nWKmpLX,0.4918032786885246,0.723,0.88,objekt,0.7145625,0.7286250000000002,0.48838797814207646,-0.008437499999999987,-0.15137499999999982,-0.003415300546448119,3,0.4945355191256831,0.6665,0.7948333333333334,-0.056499999999999995,-0.08516666666666661,0.0027322404371585285
210,1,2021-10-23 - Objekt @ Nowadays (All night),4XsdP0FCAJ0t1puC5HlbPU,0.4972677595628415,0.945,0.841,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.18935533980582564,-0.1779223300970877,0.03772083399649839,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.20640000000000003,-0.17347058823529404,0.06959177113468351
211,2,2021-10-23 - Objekt @ Nowadays (All night),4LAyIBM4Ki9fyNr4VAlqhU,0.5081967213114754,0.993,0.778,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.23735533980582568,-0.11492233009708774,0.0267918722478645,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.25440000000000007,-0.1104705882352941,0.05866280938604962
212,4,2021-10-23 - Objekt @ Nowadays (All night),1u7VH1K02GvqRIzR7x5mgD,0.5027322404371585,0.937,0.613,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.18135533980582574,0.05007766990291229,0.03225635312218145,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.19840000000000013,0.05452941176470594,0.06412729026036657
213,5,2021-10-23 - Objekt @ Nowadays (All night),6OcpEb3bOdVwi4mJzSF1bG,0.5081967213114754,0.937,0.787,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.18135533980582574,-0.12392233009708775,0.0267918722478645,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.19840000000000013,-0.1194705882352941,0.05866280938604962
214,9,2021-10-23 - Objekt @ Nowadays (All night),3V60gW5522X4T2kHlDrMVd,0.5027322404371585,0.85,0.805,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.09435533980582567,-0.14192233009708777,0.03225635312218145,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.11140000000000005,-0.13747058823529412,0.06412729026036657
215,10,2021-10-23 - Objekt @ Nowadays (All night),4KW1lqgSr8TKrvBII0Brf8,0.4262295081967213,0.573,0.724,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.18264466019417436,-0.060922330097087696,0.10875908536261863,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.16559999999999997,-0.05647058823529405,0.14063002250080375
216,11,2021-10-23 - Objekt @ Nowadays (All night),6yz0Jndhv0QjKdpcEMbOjz,0.6612021857923497,0.608,0.776,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.14764466019417433,-0.11292233009708774,-0.12621359223300976,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.13059999999999994,-0.1084705882352941,-0.09434265509482465
217,12,2021-10-23 - Objekt @ Nowadays (All night),6yz0Jndhv0QjKdpcEMbOjz,0.6612021857923497,0.608,0.776,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.14764466019417433,-0.11292233009708774,-0.12621359223300976,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.13059999999999994,-0.1084705882352941,-0.09434265509482465
218,13,2021-10-23 - Objekt @ Nowadays (All night),1ykjMdqbt95Bu2BuPbAlUy,0.5191256830601093,0.952,0.884,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.19635533980582565,-0.22092233009708773,0.01586291049923061,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.21340000000000003,-0.21647058823529408,0.04773384763741573
219,2,2021-10-23 - Objekt @ Nowadays (All night),1r9xUipOqoNwggBpENDsvJ,0.22950819672131148,0.783,0.728,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.027355339805825718,-0.0649223300970877,0.3054803968380284,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.044400000000000106,-0.060470588235294054,0.33735133397621353
220,3,2021-10-23 - Objekt @ Nowadays (All night),5XkymFUd6h4XqYoF9eu7Tx,0.7431693989071039,0.955,0.285,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.19935533980582565,0.3780776699029123,-0.20818080534776395,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.21640000000000004,0.38252941176470595,-0.17630986820957883
221,5,2021-10-23 - Objekt @ Nowadays (All night),1bJON24fvF1NqqmuCmz1kX,0.5737704918032787,0.951,0.743,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.19535533980582565,-0.07992233009708771,-0.03878189824393874,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.21240000000000003,-0.07547058823529407,-0.006910961105753621
222,7,2021-10-23 - Objekt @ Nowadays (All night),4ffB1W7U7rG8UokftVwpPq,0.6010928961748634,0.92,0.758,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.16435533980582573,-0.09492233009708773,-0.06610430261552347,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.18140000000000012,-0.09047058823529408,-0.03423336547733835
223,8,2021-10-23 - Objekt @ Nowadays (All night),4Z75rPihWYUklsjBeu4Q20,0.5683060109289617,0.786,0.768,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.03035533980582572,-0.10492233009708773,-0.03331741736962179,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.04740000000000011,-0.10047058823529409,-0.0014464802314366754
224,9,2021-10-23 - Objekt @ Nowadays (All night),6x2Sa0gJMdNiOwdFiJL8Dk,0.825136612021858,0.691,0.422,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.06464466019417436,0.2410776699029123,-0.29014801846251803,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.047599999999999976,0.24552941176470594,-0.2582770813243329
225,10,2021-10-23 - Objekt @ Nowadays (All night),0cpRnGfZlkTGYRYCDQYW0s,0.273224043715847,0.482,0.9,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.2736446601941743,-0.23692233009708774,0.2617645498434929,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.25659999999999994,-0.2324705882352941,0.293635486981678
226,11,2021-10-23 - Objekt @ Nowadays (All night),7a8LgZKudmSxcLTnk6CYO0,0.5901639344262295,0.45,0.686,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.3056446601941743,-0.022922330097087773,-0.05517534086688958,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.2885999999999999,-0.018470588235294128,-0.02330440372870446
227,12,2021-10-23 - Objekt @ Nowadays (All night),3uWrd7rGEYKMiEI0uCezZp,0.5956284153005464,0.933,0.767,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.17735533980582574,-0.10392233009708773,-0.06063982174120652,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.19440000000000013,-0.09947058823529409,-0.028768884603021405
228,13,2021-10-23 - Objekt @ Nowadays (All night),29dNhxF2OVuzBHwV4Y7OHR,0.5737704918032787,0.845,0.417,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.08935533980582566,0.2460776699029123,-0.03878189824393874,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.10640000000000005,0.25052941176470594,-0.006910961105753621
229,13,2021-10-23 - Objekt @ Nowadays (All night),1DrtUYV4YVGuLvZoh8LTmz,0.4098360655737705,0.579,0.743,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.17664466019417435,-0.07992233009708771,0.12515252798556942,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.15959999999999996,-0.07547058823529407,0.15702346512375454
230,14,2021-10-23 - Objekt @ Nowadays (All night),29dNhxF2OVuzBHwV4Y7OHR,0.5737704918032787,0.845,0.417,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.08935533980582566,0.2460776699029123,-0.03878189824393874,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.10640000000000005,0.25052941176470594,-0.006910961105753621
231,14,2021-10-23 - Objekt @ Nowadays (All night),1DrtUYV4YVGuLvZoh8LTmz,0.4098360655737705,0.579,0.743,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.17664466019417435,-0.07992233009708771,0.12515252798556942,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.15959999999999996,-0.07547058823529407,0.15702346512375454
232,1,2021-10-23 - Objekt @ Nowadays (All night),2d7hkdVS435P2mhrO9vABb,0.7923497267759563,0.949,0.427,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.19335533980582564,0.2360776699029123,-0.25736113321661636,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.21040000000000003,0.24052941176470594,-0.22549019607843124
233,4,2021-10-23 - Objekt @ Nowadays (All night),08aiKNo2DdNxOUh9PFxEz3,0.7923497267759563,0.836,0.616,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.08035533980582565,0.04707766990291229,-0.25736113321661636,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.09740000000000004,0.051529411764705935,-0.22549019607843124
234,5,2021-10-23 - Objekt @ Nowadays (All night),3HWZQQWGRA8j0lwpv0Nv3I,0.5409836065573771,0.253,0.691,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.5026446601941743,-0.027922330097087666,-0.005995012998037175,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.4855999999999999,-0.02347058823529402,0.025875924140147943
235,5,2021-10-23 - Objekt @ Nowadays (All night),7Bzyr2VDVOAIU4o0KpSWnp,0.4808743169398907,0.795,0.8,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.03935533980582573,-0.13692233009708776,0.05411427661944923,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.05640000000000012,-0.13247058823529412,0.08598521375763435
236,6,2021-10-23 - Objekt @ Nowadays (All night),5H3IeS6vAtzIpHJk6C4VLv,0.8797814207650273,0.534,0.683,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.22164466019417428,-0.01992233009708777,-0.3447928272056874,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.2045999999999999,-0.015470588235294125,-0.31292189006750226
237,8,2021-10-23 - Objekt @ Nowadays (All night),1QxmEIk0FtpgKW3U01z7o6,0.8797814207650273,0.826,0.62,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.07035533980582565,0.043077669902912286,-0.3447928272056874,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.08740000000000003,0.04752941176470593,-0.31292189006750226
238,9,2021-10-23 - Objekt @ Nowadays (All night),64gzQMRwNBqedGgcDThyPV,0.5027322404371585,0.758,0.445,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.002355339805825696,0.21807766990291227,0.03225635312218145,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.019400000000000084,0.22252941176470592,0.06412729026036657
239,10,2021-10-23 - Objekt @ Nowadays (All night),5G1E43dvUPeKCKBVP3ApuE,0.1912568306010929,0.0744,0.272,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.6812446601941743,0.39107766990291226,0.34373176295824703,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.6641999999999999,0.3955294117647059,0.37560270009643215
240,11,2021-10-23 - Objekt @ Nowadays (All night),0ynG9yFjVbHXxqBBbfRuOS,0.9016393442622951,0.721,0.68,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.03464466019417434,-0.016922330097087768,-0.36665075070295516,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.01759999999999995,-0.012470588235294122,-0.33477981356477005
241,12,2021-10-23 - Objekt @ Nowadays (All night),0ynG9yFjVbHXxqBBbfRuOS,0.9016393442622951,0.721,0.68,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.03464466019417434,-0.016922330097087768,-0.36665075070295516,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.01759999999999995,-0.012470588235294122,-0.33477981356477005
242,13,2021-10-23 - Objekt @ Nowadays (All night),5HuOQHBDbb0UJjEE2fw6Uq,0.26229508196721313,0.703,0.765,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.05264466019417435,-0.10192233009708773,0.2726935115921268,1,0.566859530697525,0.7385999999999999,0.6675294117647059,0.035599999999999965,-0.09747058823529409,0.3045644487303119
243,14,2021-10-23 - Objekt @ Nowadays (All night),0qcWdY8DRr3u4xdsnJVNqS,0.39344262295081966,0.74,0.656,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.01564466019417432,0.007077669902912254,0.14154597060852026,1,0.566859530697525,0.7385999999999999,0.6675294117647059,-0.0014000000000000679,0.011529411764705899,0.17341690774670537
244,16,2021-10-23 - Objekt @ Nowadays (All night),5WXuZuhx5jDlXe0J2ZsuV3,0.4644808743169399,0.967,0.328,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.21135533980582566,0.33507766990291227,0.07050771924240001,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,-0.19792857142857156,0.3249285714285713,0.015027322404371657
245,17,2021-10-23 - Objekt @ Nowadays (All night),4w4XuBQJbOaevA8EZkrVEh,0.5245901639344263,0.985,0.791,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.22935533980582568,-0.12792233009708776,0.010398429624913663,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,-0.21592857142857158,-0.13807142857142873,-0.04508196721311469
246,19,2021-10-23 - Objekt @ Nowadays (All night),3HWZQQWGRA8j0lwpv0Nv3I,0.5409836065573771,0.253,0.691,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.5026446601941743,-0.027922330097087666,-0.005995012998037175,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,0.5160714285714284,-0.038071428571428645,-0.06147540983606553
247,19,2021-10-23 - Objekt @ Nowadays (All night),7Bzyr2VDVOAIU4o0KpSWnp,0.4808743169398907,0.795,0.8,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.03935533980582573,-0.13692233009708776,0.05411427661944923,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,-0.025928571428571634,-0.14707142857142874,-0.0013661202185791255
248,20,2021-10-23 - Objekt @ Nowadays (All night),6cR5YKWbTEMWScCghb8Bb6,0.2677595628415301,0.407,0.441,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.34864466019417434,0.22207766990291228,0.26722903071780985,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,0.36207142857142843,0.2119285714285713,0.2117486338797815
249,21,2021-10-23 - Objekt @ Nowadays (All night),1iD0a0plhO55cWEJa5UGcZ,0.31693989071038253,0.815,0.719,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,-0.059355339805825635,-0.05592233009708769,0.2180487028489574,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,-0.04592857142857154,-0.06607142857142867,0.16256830601092903
250,23,2021-10-23 - Objekt @ Nowadays (All night),66rEzGRTkPUD1Ul0pFNAFb,0.546448087431694,0.481,0.777,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.27464466019417433,-0.11392233009708774,-0.01145949387235412,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,0.2880714285714284,-0.12407142857142872,-0.06693989071038248
251,26,2021-10-23 - Objekt @ Nowadays (All night),1zqYiv0Ck2CKZDUhwMBOXt,0.5300546448087432,0.668,0.528,objekt,0.7556446601941743,0.6630776699029123,0.5349885935593399,0.08764466019417427,0.13507766990291226,0.004933948750596717,2,0.47950819672131156,0.7690714285714284,0.6529285714285713,0.10107142857142837,0.12492857142857128,-0.05054644808743164
