,n_track,set_name,song_id,tempo,energy,danceability,dj,m_energy,m_danceability,m_tempo,d_energy,d_danceability,d_tempo,grupo_set,tempo_media_g,energy_media_g,danceability_media_g,d_energy_grupo,d_danceability_grupo,d_tempo_grupo
427,17,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab",7q0JSe5U7jlDKdjpRo6PDE,0.73224043715847,0.237,0.621,djrum,0.6719999999999998,0.6851785714285713,0.5183450429352068,0.43499999999999983,0.06417857142857131,-0.2138953942232632,2,0.5238095238095238,0.7080714285714285,0.6914285714285715,0.4710714285714285,0.07042857142857151,-0.20843091334894615
428,20,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab",6ATcLYpnpXqoyaDaWPYOVb,0.7103825136612022,0.939,0.557,djrum,0.6719999999999998,0.6851785714285713,0.5183450429352068,-0.2670000000000001,0.12817857142857125,-0.19203747072599542,2,0.5238095238095238,0.7080714285714285,0.6914285714285715,-0.23092857142857148,0.13442857142857145,-0.18657298985167836
429,21,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab",6ATcLYpnpXqoyaDaWPYOVb,0.7103825136612022,0.939,0.557,djrum,0.6719999999999998,0.6851785714285713,0.5183450429352068,-0.2670000000000001,0.12817857142857125,-0.19203747072599542,2,0.5238095238095238,0.7080714285714285,0.6914285714285715,-0.23092857142857148,0.13442857142857145,-0.18657298985167836
430,26,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab",5UgT7w6zVZjP3oyawMzbiK,0.3879781420765027,0.302,0.347,djrum,0.6719999999999998,0.6851785714285713,0.5183450429352068,0.36999999999999983,0.33817857142857133,0.13036690085870406,2,0.5238095238095238,0.7080714285714285,0.6914285714285715,0.40607142857142847,0.34442857142857153,0.13583138173302112
431,4,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",15aTD9lzjqjxEY9ctHW1aF,0.4918032786885246,0.455,0.693,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.2820000000000002,0.0013548387096775638,0.02450202714613081,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.2343888888888888,-0.008722222222222187,0.016393442622950838
432,5,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",3v4cfzLTcSeokPHquy43H5,0.4918032786885246,0.854,0.573,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,-0.11699999999999977,0.12135483870967756,0.02450202714613081,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,-0.16461111111111115,0.11127777777777781,0.016393442622950838
433,1,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",6gvc8b8tygPU0CwfcQW3xs,0.4808743169398907,0.808,0.788,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,-0.07099999999999984,-0.09364516129032252,0.0354309888947647,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,-0.11861111111111122,-0.10372222222222227,0.02732240437158473
434,2,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",0qIVd1REocZdsLLPr7y5os,0.4918032786885246,0.868,0.55,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,-0.13099999999999978,0.14435483870967747,0.02450202714613081,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,-0.17861111111111116,0.13427777777777772,0.016393442622950838
435,3,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",6OK0ArjlzNNJZi1sb8DuNW,0.5027322404371585,0.776,0.796,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,-0.03899999999999981,-0.10164516129032253,0.01357306539749692,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,-0.0866111111111112,-0.11172222222222228,0.005464480874316946
436,4,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",2UK210IYDea0L1ufQc6NH6,0.4972677595628415,0.563,0.673,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.17400000000000027,0.02135483870967747,0.019037546271813865,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.12638888888888888,0.01127777777777772,0.010928961748633892
437,5,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",6YcF0GhwQYR8jxwvCBKe3d,0.5081967213114754,0.581,0.77,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.15600000000000025,-0.0756451612903225,0.008108584523179974,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.10838888888888887,-0.08572222222222226,0.0
438,1,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",4hR2UbXLstFh5z767cY0Ew,0.4644808743169399,0.548,0.841,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.18900000000000017,-0.14664516129032246,0.051824431517715486,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.1413888888888888,-0.1567222222222222,0.04371584699453551
439,4,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",1mgtLhHUVLkLXTX1iT8OEx,0.46994535519125685,0.892,0.712,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,-0.1549999999999998,-0.017645161290322453,0.04635995064339854,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,-0.2026111111111112,-0.027722222222222204,0.038251366120218566
440,1,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",7tooz605WeoHBxcX6RxBkC,0.48633879781420764,0.454,0.501,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.2830000000000002,0.1933548387096775,0.029966508020447757,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.23538888888888881,0.18327777777777776,0.021857923497267784
441,2,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",3WNoGS74pjat9VMNFgCB2S,0.46994535519125685,0.619,0.804,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.11800000000000022,-0.10964516129032253,0.04635995064339854,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.07038888888888883,-0.11972222222222229,0.038251366120218566
442,3,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",7AdXNiCXuwPfFeSWcmibrL,0.4808743169398907,0.647,0.804,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,0.09000000000000019,-0.10964516129032253,0.0354309888947647,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,0.04238888888888881,-0.11972222222222229,0.02732240437158473
443,4,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1",5eoC7wEjt3vIClz8gKuDny,0.4644808743169399,0.738,0.589,djrum,0.7370000000000002,0.6943548387096775,0.5163053058346554,-0.0009999999999997788,0.10535483870967755,0.051824431517715486,1,0.5081967213114754,0.6893888888888888,0.6842777777777778,-0.04861111111111116,0.0952777777777778,0.04371584699453551
